_id,Anio,Mes,Semana,Fecha inicio,Fecha termino,ID region,Region,Sector,Tipo de punto monitoreo,Grupo,Producto,Unidad,Precio minimo,Precio maximo,Precio promedio
1,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Abastero,$/kilo,,,"5548,500000"
2,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Asado Carnicero,$/kilo,,,"5048,500000"
3,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Asiento,$/kilo,,,"6248,500000"
4,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Lomo Liso,$/kilo,,,"8048,500000"
5,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Lomo Vetado,$/kilo,,,"7798,500000"
6,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Posta Negra,$/kilo,,,"5398,500000"
7,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Sobrecostilla,$/kilo,,,"4898,500000"
8,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne bovina,Tapapecho,$/kilo,,,"4548,500000"
9,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne de Cerdo - Ave - Cordero,Cerdo Costillar,$/kilo,,,"3348,500000"
10,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne de Cerdo - Ave - Cordero,Cerdo Pulpa s/hueso,$/kilo,,,"3648,500000"
11,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne de Cerdo - Ave - Cordero,Pavo Pechuga s/hueso,$/kilo,,,"4498,500000"
12,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne de Cerdo - Ave - Cordero,Pavo Trutro Corto,$/kilo,,,"2298,500000"
13,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne de Cerdo - Ave - Cordero,Pollo Entero,$/kilo,,,"1648,500000"
14,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne de Cerdo - Ave - Cordero,Pollo Pechuga,$/kilo,,,"2198,500000"
15,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Carnicería,Carne de Cerdo - Ave - Cordero,Pollo Trutro Entero,$/kilo,,,"1948,500000"
16,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Frutas,Cereza|Bing|Primera,$/kilo,,,"1100,000000"
17,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Frutas,Durazno|Springtime|Primera,$/kilo,,,"600,000000"
18,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Frutas,Limón|Sin especificar|1a plateado,$/kilo,,,"475,000000"
19,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Frutas,Naranja|Valencia|Primera,$/kilo,,,"500,000000"
20,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Frutas,Nectarín|Super Queen|Primera,$/kilo,,,"650,000000"
21,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Frutas,Palta|Hass|Primera,$/kilo,,,"1450,000000"
22,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Frutas,Plátano|Sin especificar|Primera,$/kilo,,,"350,000000"
23,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Hortalizas,Ajo|Chino|Primera,$/unidad,,,"100,000000"
24,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Hortalizas,Brócoli|Sin especificar|Primera,$/unidad,,,"600,000000"
25,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Hortalizas,Cebolla|Sin especificar|1a (cosecha),$/unidad,,,"100,000000"
26,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Hortalizas,Choclo|Choclero|Primera,$/unidad,,,"250,000000"
27,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Hortalizas,Coliflor|Sin especificar|Primera,$/unidad,,,"600,000000"
28,2012,1,1,2012-01-02,2012-01-06,13,Región Metropolitana de Santiago,Centro,Feria libre,Hortalizas,Lechuga|Conconina(o)|Primera,$/unidad,,,"700,000000"
