_id,Anio,Mes,Semana,Fecha inicio,Fecha termino,ID region,Region,Sector,Tipo de punto monitoreo,Grupo,Producto,Unidad,Precio minimo,Precio maximo,Precio promedio
73,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Abastero,$/kilo,,,"3998,000000"
74,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Asado Carnicero,$/kilo,,,"3598,000000"
75,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Asiento,$/kilo,,,"4198,000000"
76,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Lomo Liso,$/kilo,,,"5998,000000"
77,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Lomo Vetado,$/kilo,,,"5998,000000"
78,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Posta Negra,$/kilo,,,"3998,000000"
79,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Posta Rosada,$/kilo,,,"3998,000000"
80,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne bovina,Sobrecostilla,$/kilo,,,"3298,000000"
81,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne de Cerdo - Ave - Cordero,Cerdo Costillar,$/kilo,,,"2298,000000"
82,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Carnicería,Carne de Cerdo - Ave - Cordero,Pollo Pechuga,$/kilo,,,"2098,000000"
83,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Cereza|Van|Primera,$/kilo,,,"400,000000"
84,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Durazno|Sin especificar|Primera,$/kilo,,,"250,000000"
85,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Limón|Sin especificar|1a plateado,$/kilo,,,"350,000000"
86,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Manzana|Granny Smith|Primera,$/kilo,,,"350,000000"
87,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Naranja|Navel Late|Primera,$/kilo,,,"200,000000"
88,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Nectarín|Super Queen|Segunda,$/kilo,,,"400,000000"
89,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Palta|Hass|Primera,$/kilo,,,"1600,000000"
90,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Frutas,Plátano|Sin especificar|Primera,$/kilo,,,"400,000000"
91,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Ajo|Chino|Primera,$/unidad,,,"100,000000"
92,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Cebolla|Valenciana|1a (cosecha),$/unidad,,,"150,000000"
93,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Choclo|Choclero|Primera,$/unidad,,,"200,000000"
94,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Lechuga|Conconina(o)|Primera,$/unidad,,,"450,000000"
95,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Lechuga|Escarola|Primera,$/unidad,,,"400,000000"
96,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Melón|Calameño|Primera,$/unidad,,,"400,000000"
97,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Melón|Tuna|Primera,$/unidad,,,"500,000000"
98,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Papa|Desirée|Primera,$/kilo,,,"550,000000"
99,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Pepino ensalada|Sin especificar|Primera,$/unidad,,,"200,000000"
100,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Pimiento|Cuatro cascos verde|Primera,$/unidad,,,"200,000000"
101,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Poroto granado|Sin especificar|Primera,$/kilo,,,"700,000000"
102,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Poroto verde|Magnum|Primera,$/kilo,,,"600,000000"
103,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Repollo|Crespo record|Primera,$/unidad,,,"600,000000"
104,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Sandia|Royal Sweet|Primera,$/unidad,,,"1500,000000"
105,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Tomate|Larga vida|Primera,$/kilo,,,"1000,000000"
106,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Zanahoria|Sin especificar|Primera,$/unidad,,,"38,000000"
107,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Zapallo italiano|Sin especificar|Primera,$/unidad,,,"100,000000"
108,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Feria libre,Hortalizas,Zapallo|Camote|1a nueva(o),$/kilo,,,"500,000000"
109,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne bovina,Asado Carnicero,$/kilo,,,"6990,000000"
110,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne bovina,Lomo Liso,$/kilo,,,"4990,000000"
111,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne bovina,Lomo Vetado,$/kilo,,,"6990,000000"
112,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne bovina,Posta Negra,$/kilo,,,"4990,000000"
113,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne bovina,Posta Paleta,$/kilo,,,"3990,000000"
114,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne bovina,Posta Rosada,$/kilo,,,"2990,000000"
115,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne bovina,Sobrecostilla,$/kilo,,,"3690,000000"
116,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Carne de Cerdo - Ave - Cordero,Pollo Pechuga,$/kilo,,,"2390,000000"
117,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Cereza|Van|Primera,$/kilo,,,"890,000000"
118,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Durazno|Sin especificar|Primera,$/kilo,,,"798,000000"
119,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Limón|Sin especificar|1a plateado,$/kilo,,,"399,000000"
120,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Manzana|Granny Smith|Primera,$/kilo,,,"759,000000"
121,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Naranja|Navel Late|Primera,$/kilo,,,"499,000000"
122,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Nectarín|Super Queen|Segunda,$/kilo,,,"799,000000"
123,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Palta|Hass|Primera,$/kilo,,,"1990,000000"
124,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Frutas,Plátano|Sin especificar|Primera,$/kilo,,,"599,000000"
125,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Ajo|Chino|Primera,$/unidad,,,"233,000000"
126,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Cebolla|Valenciana|1a (cosecha),$/unidad,,,"166,000000"
127,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Lechuga|Conconina(o)|Primera,$/unidad,,,"549,000000"
128,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Lechuga|Escarola|Primera,$/unidad,,,"498,000000"
129,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Melón|Calameño|Primera,$/unidad,,,"799,000000"
130,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Melón|Tuna|Primera,$/unidad,,,"890,000000"
131,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Papa|Desirée|Primera,$/kilo,,,"945,000000"
132,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Pepino ensalada|Sin especificar|Primera,$/unidad,,,"299,000000"
133,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Pimiento|Cuatro cascos verde|Primera,$/unidad,,,"199,000000"
134,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Poroto granado|Sin especificar|Primera,$/kilo,,,"1490,000000"
135,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Poroto verde|Magnum|Primera,$/kilo,,,"890,000000"
136,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Repollo|Crespo record|Primera,$/unidad,,,"749,000000"
137,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Sandia|Royal Sweet|Primera,$/unidad,,,"2690,000000"
138,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Tomate|Larga vida|Primera,$/kilo,,,"999,000000"
139,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Zanahoria|Sin especificar|Primera,$/unidad,,,"87,000000"
140,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Zapallo italiano|Sin especificar|Primera,$/unidad,,,"299,000000"
141,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Oriente,Supermercado,Hortalizas,Zapallo|Camote|1a nueva(o),$/kilo,,,"799,000000"
142,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Abastero,$/kilo,,,"4699,000000"
143,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Asado Carnicero,$/kilo,,,"3999,000000"
144,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Asiento,$/kilo,,,"4799,000000"
145,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Lomo Liso,$/kilo,,,"5799,000000"
146,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Lomo Vetado,$/kilo,,,"5799,000000"
147,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Posta Negra,$/kilo,,,"4599,000000"
148,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Posta Rosada,$/kilo,,,"4599,000000"
149,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne bovina,Sobrecostilla,$/kilo,,,"3799,000000"
150,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne de Cerdo - Ave - Cordero,Cerdo Costillar,$/kilo,,,"2589,000000"
151,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Carnicería,Carne de Cerdo - Ave - Cordero,Pollo Pechuga,$/kilo,,,"2299,000000"
152,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Cereza|Van|Primera,$/kilo,,,"400,000000"
153,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Durazno|Sin especificar|Primera,$/kilo,,,"200,000000"
154,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Limón|Sin especificar|1a plateado,$/kilo,,,"300,000000"
155,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Manzana|Granny Smith|Primera,$/kilo,,,"300,000000"
156,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Naranja|Navel Late|Primera,$/kilo,,,"200,000000"
157,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Nectarín|Super Queen|Segunda,$/kilo,,,"350,000000"
158,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Palta|Hass|Primera,$/kilo,,,"1500,000000"
159,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Frutas,Plátano|Sin especificar|Primera,$/kilo,,,"300,000000"
160,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Hortalizas,Ajo|Chino|Primera,$/unidad,,,"67,000000"
161,2009,1,1,2008-12-29,2009-01-02,13,Región Metropolitana de Santiago,Poniente,Feria libre,Hortalizas,Cebolla|Valenciana|1a (cosecha),$/unidad,,,"150,000000"
